id	userid	game_name	z	score	skill	trials	level	created_at	updated_at
1761	b68f6fe9a2	lottery	-6.82	0.04	0.00	6	3	2023-06-02 23:11:09	2023-06-02 23:11:09
1762	78744a15d4	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1763	78744a15d4	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1764	78744a15d4	location	0.00	0.00	0.00	0	1	NULL	NULL
1765	78744a15d4	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1766	78744a15d4	card	0.00	0.00	0.00	0	1	NULL	NULL
1767	78744a15d4	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1768	78744a15d4	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1769	78744a15d4	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1770	78744a15d4	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1771	ae50750d2f	remote_viewing	1.68	66.37	4.42	20	2	2023-05-30 18:30:01	2023-05-30 18:30:01
1772	ae50750d2f	long_remote_viewing	1.52	62.72	4.18	2	2	2023-05-30 18:35:35	2023-05-30 18:35:35
1773	ae50750d2f	location	0.97	49.25	3.28	20	2	2023-05-30 18:38:12	2023-05-30 18:38:12
1774	ae50750d2f	bubbles	-1.17	10.25	0.68	1	2	2023-05-30 18:40:08	2023-05-30 18:40:08
1775	ae50750d2f	card	0.79	44.77	2.98	10	2	2023-05-30 18:42:11	2023-05-30 18:42:11
1776	ae50750d2f	sequential_card	0.00	26.89	1.79	10	2	2023-05-30 18:43:47	2023-05-30 18:43:47
1777	ae50750d2f	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1778	ae50750d2f	lottery	-4.40	0.45	0.03	2	2	2023-05-30 18:45:08	2023-05-30 18:45:08
1779	ae50750d2f	lottery	-4.40	0.45	0.03	2	2	2023-05-30 18:45:08	2023-05-30 18:45:08
1780	c88db254a8	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1781	c88db254a8	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1782	c88db254a8	location	0.00	0.00	0.00	0	1	NULL	NULL
1783	c88db254a8	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1784	c88db254a8	card	0.00	0.00	0.00	0	1	NULL	NULL
1785	c88db254a8	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1786	c88db254a8	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1787	c88db254a8	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1788	c88db254a8	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1789	e62733e006	remote_viewing	1.12	53.00	3.53	80	2	2023-06-01 15:34:07	2023-06-01 15:34:07
1790	e62733e006	long_remote_viewing	-1.03	11.58	0.77	2	2	2023-06-01 15:13:00	2023-06-01 15:13:00
1791	e62733e006	location	-1.91	5.16	0.34	60	2	2023-06-05 03:58:14	2023-06-05 03:58:14
1792	e62733e006	bubbles	-0.17	23.65	1.58	11	3	2023-06-05 04:13:46	2023-06-05 04:13:46
1793	e62733e006	card	0.40	35.32	2.35	40	2	2023-06-05 04:12:05	2023-06-05 04:12:05
1794	e62733e006	sequential_card	0.05	27.88	1.86	20	2	2023-06-05 04:31:05	2023-06-05 04:31:05
1795	e62733e006	card_draw	-0.80	14.20	0.95	20	2	2023-06-08 18:18:29	2023-06-08 18:18:29
1796	e62733e006	lottery	-3.51	1.09	0.07	3	2	2023-06-08 18:23:42	2023-06-08 18:23:42
1797	e62733e006	lottery	-3.51	1.09	0.07	3	2	2023-06-08 18:23:42	2023-06-08 18:23:42
1798	f92c44f5a3	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1799	f92c44f5a3	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1800	f92c44f5a3	location	0.00	0.00	0.00	0	1	NULL	NULL
1801	f92c44f5a3	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1802	f92c44f5a3	card	0.00	0.00	0.00	0	1	NULL	NULL
1803	f92c44f5a3	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1804	f92c44f5a3	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1805	f92c44f5a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1806	f92c44f5a3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1807	9e7a2c2a0d	remote_viewing	-0.56	17.36	1.16	20	2	2023-05-24 02:15:57	2023-05-24 02:15:57
1808	9e7a2c2a0d	long_remote_viewing	-1.36	8.65	0.58	2	2	2023-05-24 02:19:47	2023-05-24 02:19:47
1809	9e7a2c2a0d	location	-0.51	18.09	1.21	20	2	2023-05-24 02:17:39	2023-05-24 02:17:39
1810	9e7a2c2a0d	bubbles	1.99	72.91	4.86	1	2	2023-05-24 02:16:52	2023-05-24 02:16:52
1811	9e7a2c2a0d	card	0.00	0.00	0.00	0	1	2023-05-24 02:12:55	2023-05-24 02:12:55
1812	9e7a2c2a0d	sequential_card	0.00	0.00	0.00	0	1	2023-05-24 02:12:55	2023-05-24 02:12:55
1813	9e7a2c2a0d	card_draw	0.00	0.00	0.00	0	1	2023-05-24 02:12:55	2023-05-24 02:12:55
1814	9e7a2c2a0d	lottery	0.00	0.00	0.00	0	1	2023-05-24 02:12:55	2023-05-24 02:12:55
1815	036851a55f	remote_viewing	0.00	26.89	1.79	20	2	2023-05-24 18:55:01	2023-05-24 18:55:01
1816	036851a55f	long_remote_viewing	0.00	0.00	0.00	0	1	2023-05-24 18:52:08	2023-05-24 18:52:08
1817	036851a55f	location	1.48	61.77	4.12	20	2	2023-05-24 18:56:56	2023-05-24 18:56:56
1818	036851a55f	bubbles	0.37	34.75	2.32	1	2	2023-05-24 18:55:56	2023-05-24 18:55:56
1819	036851a55f	card	0.00	0.00	0.00	0	1	2023-05-24 18:52:08	2023-05-24 18:52:08
1820	036851a55f	sequential_card	0.00	0.00	0.00	0	1	2023-05-24 18:52:08	2023-05-24 18:52:08
1821	036851a55f	card_draw	0.00	0.00	0.00	0	1	2023-05-24 18:52:08	2023-05-24 18:52:08
1822	036851a55f	lottery	0.00	0.00	0.00	0	1	2023-05-24 18:52:08	2023-05-24 18:52:08
1823	3c238f8339	remote_viewing	0.00	26.89	1.79	40	2	2023-06-12 00:55:12	2023-06-12 00:55:12
1824	3c238f8339	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1825	3c238f8339	location	-0.23	22.56	1.50	40	2	2023-06-12 00:57:21	2023-06-12 00:57:21
1826	3c238f8339	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1827	3c238f8339	card	0.56	39.14	2.61	20	2	2023-06-12 00:59:42	2023-06-12 00:59:42
1828	3c238f8339	sequential_card	-0.75	14.81	0.99	20	2	2023-06-12 01:02:49	2023-06-12 01:02:49
1829	3c238f8339	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1830	3c238f8339	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1831	3c238f8339	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1832	11489e3a74	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1833	11489e3a74	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1834	11489e3a74	location	0.00	0.00	0.00	0	1	NULL	NULL
1835	11489e3a74	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1836	11489e3a74	card	0.00	0.00	0.00	0	1	NULL	NULL
1837	11489e3a74	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1838	11489e3a74	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1839	11489e3a74	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1840	11489e3a74	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1841	f792d86e33	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1842	f792d86e33	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1843	f792d86e33	location	0.00	0.00	0.00	0	1	NULL	NULL
1844	f792d86e33	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1845	f792d86e33	card	0.00	0.00	0.00	0	1	NULL	NULL
1846	f792d86e33	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1847	f792d86e33	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1848	f792d86e33	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1849	f792d86e33	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1850	d1e7fe46be	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1851	d1e7fe46be	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1852	d1e7fe46be	location	0.00	0.00	0.00	0	1	NULL	NULL
1853	d1e7fe46be	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1854	d1e7fe46be	card	0.00	0.00	0.00	0	1	NULL	NULL
1855	d1e7fe46be	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1856	d1e7fe46be	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1857	d1e7fe46be	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1858	d1e7fe46be	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1859	4c20387e50	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1860	4c20387e50	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1861	4c20387e50	location	0.00	0.00	0.00	0	1	NULL	NULL
1862	4c20387e50	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1863	4c20387e50	card	0.00	0.00	0.00	0	1	NULL	NULL
1864	4c20387e50	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1865	4c20387e50	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1866	4c20387e50	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1867	4c20387e50	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1868	20c6cf9b66	remote_viewing	-0.81	14.08	0.94	240	3	2023-06-11 16:13:27	2023-06-11 16:13:27
1869	20c6cf9b66	long_remote_viewing	-0.29	21.54	1.44	11	3	2023-06-11 04:01:38	2023-06-11 04:01:38
1870	20c6cf9b66	location	2.33	79.03	5.27	460	3	2023-06-12 19:41:28	2023-06-12 19:41:28
1871	20c6cf9b66	bubbles	-0.39	19.94	1.33	26	3	2023-06-12 19:58:12	2023-06-12 19:58:12
1872	20c6cf9b66	card	0.59	39.95	2.66	160	3	2023-06-12 19:39:12	2023-06-12 19:39:12
1873	20c6cf9b66	sequential_card	-0.62	16.57	1.10	220	3	2023-06-12 19:40:44	2023-06-12 19:40:44
1874	20c6cf9b66	card_draw	-0.20	23.10	1.54	180	3	2023-06-12 19:36:22	2023-06-12 19:36:22
1875	20c6cf9b66	lottery	-11.61	0.00	0.00	20	3	2023-06-11 19:12:07	2023-06-11 19:12:07
1876	20c6cf9b66	lottery	-11.61	0.00	0.00	20	3	2023-06-11 19:12:07	2023-06-11 19:12:07
1877	7c83cc2956	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1878	7c83cc2956	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1879	7c83cc2956	location	0.00	0.00	0.00	0	1	NULL	NULL
1880	7c83cc2956	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1881	7c83cc2956	card	0.00	0.00	0.00	0	1	NULL	NULL
1882	7c83cc2956	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1883	7c83cc2956	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1884	7c83cc2956	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1885	7c83cc2956	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1886	7e15337a9d	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1887	7e15337a9d	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1888	7e15337a9d	location	0.00	0.00	0.00	0	1	NULL	NULL
1889	7e15337a9d	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1890	7e15337a9d	card	0.00	0.00	0.00	0	1	NULL	NULL
1891	7e15337a9d	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1892	7e15337a9d	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1893	7e15337a9d	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1894	7e15337a9d	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1895	82c4eafc33	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1896	82c4eafc33	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1897	82c4eafc33	location	0.00	0.00	0.00	0	1	NULL	NULL
1898	82c4eafc33	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1899	82c4eafc33	card	0.00	0.00	0.00	0	1	NULL	NULL
1900	82c4eafc33	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1901	82c4eafc33	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1902	82c4eafc33	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1903	82c4eafc33	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1904	a264e5bc12	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1905	a264e5bc12	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1906	a264e5bc12	location	0.00	0.00	0.00	0	1	NULL	NULL
1907	a264e5bc12	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1908	a264e5bc12	card	0.00	0.00	0.00	0	1	NULL	NULL
1909	a264e5bc12	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1910	a264e5bc12	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1911	a264e5bc12	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1912	a264e5bc12	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1913	9eb0d040ef	remote_viewing	1.50	62.17	4.14	280	3	2023-06-03 08:01:33	2023-06-03 08:01:33
1914	9eb0d040ef	long_remote_viewing	0.90	47.39	3.16	11	3	2023-06-02 18:14:57	2023-06-02 18:14:57
1915	9eb0d040ef	location	7.96	99.90	6.66	280	3	2023-06-04 03:31:17	2023-06-04 03:31:17
1916	9eb0d040ef	bubbles	-0.45	18.96	1.26	8	3	2023-06-02 16:08:47	2023-06-02 16:08:47
1917	9eb0d040ef	card	0.09	28.62	1.91	2931	4	2023-06-10 00:53:52	2023-06-10 00:53:52
1918	9eb0d040ef	sequential_card	0.07	28.28	1.89	5940	4	2023-06-10 00:58:38	2023-06-10 00:58:38
1919	9eb0d040ef	card_draw	-7.16	0.03	0.00	380	3	2023-06-07 02:54:33	2023-06-07 02:54:33
1920	9eb0d040ef	lottery	-10.53	0.00	0.00	11	3	2023-06-04 03:33:23	2023-06-04 03:33:23
1921	9eb0d040ef	lottery	-10.53	0.00	0.00	11	3	2023-06-04 03:33:23	2023-06-04 03:33:23
1922	f519e5e8ad	remote_viewing	-0.56	17.36	1.16	20	2	2023-06-13 05:28:37	2023-06-13 05:28:37
1923	f519e5e8ad	long_remote_viewing	-0.25	22.19	1.48	2	2	2023-06-13 05:36:42	2023-06-13 05:36:42
1924	f519e5e8ad	location	1.63	65.25	4.35	20	2	2023-06-13 05:32:54	2023-06-13 05:32:54
1925	f519e5e8ad	bubbles	-0.31	21.25	1.42	1	2	2023-06-13 05:29:39	2023-06-13 05:29:39
1926	f519e5e8ad	card	0.00	0.00	0.00	0	1	NULL	NULL
1927	f519e5e8ad	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1928	f519e5e8ad	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1929	f519e5e8ad	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1930	f519e5e8ad	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1931	d1131397e7	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1932	d1131397e7	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1933	d1131397e7	location	0.00	0.00	0.00	0	1	NULL	NULL
1934	d1131397e7	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1935	d1131397e7	card	0.00	0.00	0.00	0	1	NULL	NULL
1936	d1131397e7	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1937	d1131397e7	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1938	d1131397e7	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1939	d1131397e7	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1940	a3e8f3fd19	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1941	a3e8f3fd19	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1942	a3e8f3fd19	location	0.00	0.00	0.00	0	1	NULL	NULL
1943	a3e8f3fd19	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1944	a3e8f3fd19	card	0.00	0.00	0.00	0	1	NULL	NULL
1945	a3e8f3fd19	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1946	a3e8f3fd19	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1947	a3e8f3fd19	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1948	a3e8f3fd19	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1949	54e9c8b08d	remote_viewing	2.24	77.56	5.17	20	2	2023-06-14 01:46:13	2023-06-14 01:46:13
1950	54e9c8b08d	long_remote_viewing	1.97	72.57	4.84	2	2	2023-06-14 01:51:52	2023-06-14 01:51:52
1951	54e9c8b08d	location	-1.56	7.18	0.48	20	2	2023-06-14 01:38:10	2023-06-14 01:38:10
1952	54e9c8b08d	bubbles	-0.62	16.52	1.10	1	2	2023-06-14 01:30:32	2023-06-14 01:30:32
1953	54e9c8b08d	card	0.79	44.77	2.98	10	2	2023-06-14 01:32:09	2023-06-14 01:32:09
1954	54e9c8b08d	sequential_card	0.21	31.22	2.08	10	2	2023-06-14 01:33:33	2023-06-14 01:33:33
1955	54e9c8b08d	card_draw	-1.13	10.62	0.71	10	2	2023-06-14 01:36:35	2023-06-14 01:36:35
1956	54e9c8b08d	lottery	-6.36	0.06	0.00	1	2	2023-06-14 01:52:47	2023-06-14 01:52:47
1957	54e9c8b08d	lottery	-6.36	0.06	0.00	1	2	2023-06-14 01:52:47	2023-06-14 01:52:47
1958	8d382113e6	remote_viewing	0.56	39.17	2.61	20	2	2023-06-09 02:12:19	2023-06-09 02:12:19
1959	8d382113e6	long_remote_viewing	-1.61	6.84	0.46	2	2	2023-06-09 02:22:12	2023-06-09 02:22:12
1960	8d382113e6	location	1.54	63.18	4.21	20	2	2023-06-09 02:18:21	2023-06-09 02:18:21
1961	8d382113e6	bubbles	0.08	28.50	1.90	1	2	2023-06-09 02:13:48	2023-06-09 02:13:48
1962	8d382113e6	card	-0.79	14.31	0.95	10	2	2023-06-09 02:47:31	2023-06-09 02:47:31
1963	8d382113e6	sequential_card	-0.14	24.23	1.62	10	2	2023-06-09 02:51:43	2023-06-09 02:51:43
1964	8d382113e6	card_draw	-1.70	6.30	0.42	10	2	2023-06-09 03:05:10	2023-06-09 03:05:10
1965	8d382113e6	lottery	-6.36	0.06	0.00	1	2	2023-06-09 03:06:32	2023-06-09 03:06:32
1966	8d382113e6	lottery	-6.36	0.06	0.00	1	2	2023-06-09 03:06:32	2023-06-09 03:06:32
1967	1bc39f0e65	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1968	1bc39f0e65	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1969	1bc39f0e65	location	0.00	0.00	0.00	0	1	NULL	NULL
1970	1bc39f0e65	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1971	1bc39f0e65	card	0.00	0.00	0.00	0	1	NULL	NULL
1972	1bc39f0e65	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1973	1bc39f0e65	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1974	1bc39f0e65	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1975	1bc39f0e65	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1976	f7682feb82	remote_viewing	-1.68	6.42	0.43	20	2	2023-06-02 15:57:26	2023-06-02 15:57:26
1977	f7682feb82	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1978	f7682feb82	location	1.10	52.57	3.50	60	2	2023-06-02 16:08:00	2023-06-02 16:08:00
1979	f7682feb82	bubbles	-0.44	19.18	1.28	2	2	2023-06-02 15:59:23	2023-06-02 15:59:23
1980	f7682feb82	card	-0.79	14.31	0.95	10	2	2023-06-02 16:10:37	2023-06-02 16:10:37
1981	f7682feb82	sequential_card	0.40	35.34	2.36	20	2	2023-06-02 16:28:53	2023-06-02 16:28:53
1982	f7682feb82	card_draw	-0.85	13.59	0.91	10	2	2023-06-02 16:24:27	2023-06-02 16:24:27
1983	f7682feb82	lottery	-8.99	0.00	0.00	2	2	2023-06-02 16:03:30	2023-06-02 16:03:30
1984	f7682feb82	lottery	-8.99	0.00	0.00	2	2	2023-06-02 16:03:30	2023-06-02 16:03:30
1985	1ebc0f7cb6	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1986	1ebc0f7cb6	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1987	1ebc0f7cb6	location	0.00	0.00	0.00	0	1	NULL	NULL
1988	1ebc0f7cb6	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1989	1ebc0f7cb6	card	0.00	0.00	0.00	0	1	NULL	NULL
1990	1ebc0f7cb6	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
1991	1ebc0f7cb6	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
1992	1ebc0f7cb6	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1993	1ebc0f7cb6	lottery	0.00	0.00	0.00	0	1	NULL	NULL
1994	8523cf19d9	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1995	8523cf19d9	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
1996	8523cf19d9	location	0.00	0.00	0.00	0	1	NULL	NULL
1997	8523cf19d9	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
1998	8523cf19d9	card	0.00	0.00	0.00	0	1	NULL	NULL
1999	8523cf19d9	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2000	8523cf19d9	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2001	8523cf19d9	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2002	8523cf19d9	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2003	291ae760e3	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2004	291ae760e3	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2005	291ae760e3	location	0.00	0.00	0.00	0	1	NULL	NULL
2006	291ae760e3	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2007	291ae760e3	card	0.00	0.00	0.00	0	1	NULL	NULL
2008	291ae760e3	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2009	291ae760e3	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2010	291ae760e3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2011	291ae760e3	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2012	f260433abc	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2013	f260433abc	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2014	f260433abc	location	0.00	0.00	0.00	0	1	NULL	NULL
2015	f260433abc	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2016	f260433abc	card	0.00	0.00	0.00	0	1	NULL	NULL
2017	f260433abc	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2018	f260433abc	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2019	f260433abc	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2020	f260433abc	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2021	e0a592a008	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2022	e0a592a008	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2023	e0a592a008	location	0.00	0.00	0.00	0	1	NULL	NULL
2024	e0a592a008	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2025	e0a592a008	card	0.00	0.00	0.00	0	1	NULL	NULL
2026	e0a592a008	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2027	e0a592a008	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2028	e0a592a008	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2029	e0a592a008	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2030	e37cec74a5	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2031	e37cec74a5	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2032	e37cec74a5	location	0.00	0.00	0.00	0	1	NULL	NULL
2033	e37cec74a5	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2034	e37cec74a5	card	0.00	0.00	0.00	0	1	NULL	NULL
2035	e37cec74a5	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2036	e37cec74a5	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2037	e37cec74a5	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2038	e37cec74a5	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2039	7df7419362	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2040	7df7419362	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2041	7df7419362	location	0.00	0.00	0.00	0	1	NULL	NULL
2042	7df7419362	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2043	7df7419362	card	0.00	0.00	0.00	0	1	NULL	NULL
2044	7df7419362	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2045	7df7419362	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2046	7df7419362	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2047	7df7419362	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2048	09ebc54f7e	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2049	09ebc54f7e	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2050	09ebc54f7e	location	0.00	0.00	0.00	0	1	NULL	NULL
2051	09ebc54f7e	bubbles	0.00	0.00	0.00	0	1	NULL	NULL
2052	09ebc54f7e	card	0.00	0.00	0.00	0	1	NULL	NULL
2053	09ebc54f7e	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2054	09ebc54f7e	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2055	09ebc54f7e	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2056	09ebc54f7e	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2057	d66d90b56a	remote_viewing	0.00	26.89	1.79	60	2	2023-06-10 00:40:13	2023-06-10 00:40:13
2058	d66d90b56a	long_remote_viewing	-1.36	8.66	0.58	6	2	2023-06-10 00:45:40	2023-06-10 00:45:40
2059	d66d90b56a	location	1.40	59.94	4.00	60	2	2023-06-10 00:42:32	2023-06-10 00:42:32
2060	d66d90b56a	bubbles	0.74	43.65	2.91	3	2	2023-06-10 00:41:12	2023-06-10 00:41:12
2061	d66d90b56a	card	0.00	0.00	0.00	0	1	NULL	NULL
2062	d66d90b56a	sequential_card	0.00	0.00	0.00	0	1	NULL	NULL
2063	d66d90b56a	card_draw	0.00	0.00	0.00	0	1	NULL	NULL
2064	d66d90b56a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2065	d66d90b56a	lottery	0.00	0.00	0.00	0	1	NULL	NULL
2066	4da3d7c5cd	remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2067	4da3d7c5cd	long_remote_viewing	0.00	0.00	0.00	0	1	NULL	NULL
2068	4da3d7c5cd	location	0.00	0.00	0.00	0	1	NULL	NULL
